"Timestamp","Scope","Pid(s)","CPU_Percent","WorkingSet_MB","Private_MB","Threads","Handles"
"2025-08-20T00:17:55","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.785","9542.98","9746.58","1667","30220"
"2025-08-20T00:17:56","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.938","9538.03","9725","1667","30220"
"2025-08-20T00:17:57","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.781","9535.48","9722.2","1667","30220"
"2025-08-20T00:17:59","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38136;38208;38408;38888;39488;39816","4.94","9398.41","9510.34","1692","30807"
"2025-08-20T00:18:00","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38136;38208;38408;38888;39488;39816","4.886","9386.62","9499.31","1692","30798"
"2025-08-20T00:18:03","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38136;38208;38408;38888;39488;39816","4.949","9373.96","9481.52","1692","30792"
"2025-08-20T00:18:05","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38136;38208;38408;38888;39488;39816","4.948","9366.76","9474.11","1692","30792"
"2025-08-20T00:18:06","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38136;38208;38408;38888;39488;39816","4.873","9365.85","9472.88","1692","30792"
"2025-08-20T00:18:07","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.88","9312.09","9443.89","1679","30500"
"2025-08-20T00:18:08","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.883","9308.86","9440.13","1679","30504"
"2025-08-20T00:18:09","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.895","9302.91","9434.44","1679","30504"
"2025-08-20T00:18:12","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.936","9294.53","9427.97","1679","30497"
"2025-08-20T00:18:13","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.925","9298.66","9433.03","1679","30506"
"2025-08-20T00:18:16","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.882","9243.19","9405.99","1664","30187"
"2025-08-20T00:18:17","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.882","9239.39","9401.59","1664","30187"
"2025-08-20T00:18:18","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.879","9236.59","9402.36","1664","30186"
"2025-08-20T00:18:19","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.95","9240.54","9407.52","1664","30177"
"2025-08-20T00:18:22","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;15972;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36280;36380;36784;37172;37596;38208;38408;38888;39488;39816","4.953","9244.29","9402.51","1658","30078"
